hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
1,Left,11,0.6531463861465454,0.21831612288951874,-0.1683177649974823,1254,235,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,12,0.6046202778816223,0.19440266489982605,-0.1690911203622818,1160,209,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,13,0.8270730972290039,0.3117048144340515,-0.11014508455991745,1587,336,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,14,0.7401173114776611,0.21002328395843506,-0.14695735275745392,1421,226,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,15,0.669369101524353,0.17041131854057312,-0.1497918665409088,1285,184,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,16,0.625442624092102,0.16873684525489807,-0.14590303599834442,1200,182,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,17,0.8105871081352234,0.22788690030574799,-0.09784162789583206,1556,246,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,18,0.7433598041534424,0.1665504276752472,-0.12382357567548752,1427,179,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,19,0.6887980699539185,0.14533227682113647,-0.12691061198711395,1322,156,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
1,Left,20,0.6503640413284302,0.1528952568769455,-0.12628601491451263,1248,165,artificial_jewellery,video_20260404_121005,frame_000270.jpg,000270
0,Right,0,0.42409637570381165,0.40823882818222046,4.872168233305274e-07,814,440,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,1,0.4511232376098633,0.33010560274124146,-0.04706642031669617,866,356,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,2,0.4698747396469116,0.23489423096179962,-0.0579599030315876,902,253,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,3,0.5020906925201416,0.15116865932941437,-0.059365589171648026,964,163,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
